-6.431081419577822E-005      103 
-6.431081419577822E-005      103 
-6.431081419577822E-005      103 
-6.431081419577822E-005      104 
-6.431081419577822E-005      103 
-6.431081419577822E-005      103 
-6.431081419577822E-005      103 
-6.431081419577822E-005      103 
-6.431081419577822E-005      103 
-6.431081419577822E-005      103 
-6.431081419577822E-005      103 
-6.431081419577822E-005      104 
-6.431081419577822E-005      103 
-6.431081419577822E-005      103 
-6.431081419577822E-005      104 
-6.431081419577822E-005      103 
-6.431081419577822E-005      103 
-6.431081419577822E-005      104 
-6.431081419577822E-005      103 
-6.431081419577822E-005      103 
-6.431081419577822E-005      104 
-6.431081419577822E-005      104 
-6.431081419577822E-005      103 
-6.431081419577822E-005      103 
-6.431081419577822E-005      104 
-6.431081419577822E-005      103 
-6.431081419577822E-005      103 
-6.431081419577822E-005      104 
-6.431081419577822E-005      103 
-6.431081419577822E-005      103 
-6.431081419577822E-005      103 
-6.431081419577822E-005      103 
-6.431081419577822E-005      104 
-6.431081419577822E-005      103 
-6.431081419577822E-005      103 
-6.431081419577822E-005      103 
 5.486118420958519E-002      103 
 5.486118420958519E-002      103 
 5.486118420958519E-002      103 
 5.486118420958519E-002      103 
 5.486118420958519E-002      103 
 5.486118420958519E-002      103 
 5.486118420958519E-002      103 
 5.486118420958519E-002      103 
 5.486118420958519E-002      103 
 5.486118420958519E-002      103 
 5.486118420958519E-002      103 
 5.486118420958519E-002      103 
 5.486118420958519E-002      103 
 5.486118420958519E-002      103 
 5.486118420958519E-002      103 
 5.486118420958519E-002      103 
 5.486118420958519E-002      103 
 5.486118420958519E-002      103 
 5.486118420958519E-002      103 
 5.486118420958519E-002      103 
 5.486118420958519E-002      103 
 5.486118420958519E-002      104 
 5.486118420958519E-002      103 
 5.486118420958519E-002      103 
 5.486118420958519E-002      104 
 5.486118420958519E-002      103 
 5.486118420958519E-002      103 
 5.486118420958519E-002      103 
 5.486118420958519E-002      104 
 5.486118420958519E-002      103 
 5.486118420958519E-002      103 
 5.486118420958519E-002      102 
 5.486118420958519E-002      103 
 5.486118420958519E-002      103 
 5.486118420958519E-002      104 
 5.486118420958519E-002      103 
 5.486118420958519E-002      102 
 5.486118420958519E-002      103 
 5.486118420958519E-002      103 
 5.486118420958519E-002      103 
 5.486118420958519E-002      103 
 5.486118420958519E-002      103 
 5.486118420958519E-002      103 
 5.486118420958519E-002      103 
 5.486118420958519E-002      103 
 5.486118420958519E-002      103 
 5.486118420958519E-002      103 
 5.486118420958519E-002      103 
 5.486118420958519E-002      103 
 5.486118420958519E-002      103 
 5.486118420958519E-002      103 
 5.486118420958519E-002      103 
 5.486118420958519E-002      103 
 5.486118420958519E-002      103 
 5.486118420958519E-002      103 
 5.486118420958519E-002      104 
 5.486118420958519E-002      103 
 5.486118420958519E-002      103 
 5.486118420958519E-002      104 
 5.486118420958519E-002      104 
 5.486118420958519E-002      103 
 5.486118420958519E-002      104 
 5.486118420958519E-002      103 
 5.486118420958519E-002      103 
 5.486118420958519E-002      104 
 5.486118420958519E-002      103 
 5.486118420958519E-002      103 
 5.486118420958519E-002      103 
 5.486118420958519E-002      103 
 5.486118420958519E-002      103 
 5.486118420958519E-002      103 
 5.486118420958519E-002      103 
 5.486118420958519E-002      103 
 5.486118420958519E-002      103 
 5.486118420958519E-002      103 
 5.486118420958519E-002      103 
 5.486118420958519E-002      103 
 5.486118420958519E-002      103 
 5.486118420958519E-002      104 
 5.486118420958519E-002      103 
 5.486118420958519E-002      104 
 5.486118420958519E-002      103 
 5.486118420958519E-002      104 
 5.486118420958519E-002      103 
 5.486118420958519E-002      103 
 5.486118420958519E-002      104 
 5.486118420958519E-002      103 
 5.486118420958519E-002      104 
 5.486118420958519E-002      103 
 5.486118420958519E-002      103 
 5.486118420958519E-002      103 
 5.486118420958519E-002      103 
 .1097866743803024           104 
 .1097866743803024           104 
 .1097866743803024           104 
 .1097866743803024           104 
 .1097866743803024           103 
 .1097866743803024           103 
 .1097866743803024           103 
 .1097866743803024           104 
 .1097866743803024           104 
 .1097866743803024           103 
 .1097866743803024           103 
 .1097866743803024           103 
 .1097866743803024           103 
 .1097866743803024           103 
 .1097866743803024           103 
 .1097866743803024           104 
 .1097866743803024           104 
 .1097866743803024           103 
 .1097866743803024           103 
 .1097866743803024           103 
 .1097866743803024           103 
 .1097866743803024           103 
 .1097866743803024           103 
 .1097866743803024           103 
 .1097866743803024           103 
 .1097866743803024           103 
 .1097866743803024           104 
 .1097866743803024           103 
 .1097866743803024           103 
 .1097866743803024           103 
 .1097866743803024           104 
 .1097866743803024           103 
 .1097866743803024           104 
 .1097866743803024           104 
 .1097866743803024           103 
 .1097866743803024           103 
 .1097866743803024           103 
 .1097866743803024           103 
 .1097866743803024           103 
 .1097866743803024           104 
 .1097866743803024           103 
 .1097866743803024           104 
 .1097866743803024           103 
 .1097866743803024           104 
 .1097866743803024           103 
 .1097866743803024           103 
 .1097866743803024           102 
 .1097866743803024           104 
 .1097866743803024           103 
 .1097866743803024           103 
 .1097866743803024           103 
 .1097866743803024           103 
 .1097866743803024           103 
 .1097866743803024           103 
 .1097866743803024           103 
 .1097866743803024           103 
 .1097866743803024           103 
 .1097866743803024           103 
 .1097866743803024           103 
 .1097866743803024           103 
 .1097866743803024           103 
 .1097866743803024           103 
 .1097866743803024           103 
 .1097866743803024           103 
 .1097866743803024           103 
 .1097866743803024           103 
 .1097866743803024           103 
 .1097866743803024           104 
 .1097866743803024           103 
 .1097866743803024           103 
 .1097866743803024           103 
 .1097866743803024           104 
 .1097866743803024           103 
 .1097866743803024           103 
 .1097866743803024           104 
 .1097866743803024           103 
 .1097866743803024           103 
 .1097866743803024           104 
 .1097866743803024           104 
 .1097866743803024           103 
 .1097866743803024           104 
 .1097866743803024           103 
 .1097866743803024           103 
 .1097866743803024           103 
 .1097866743803024           103 
 .1097866743803024           103 
 .1097866743803024           103 
 .1097866743803024           103 
 .1097866743803024           103 
 .1097866743803024           103 
 .1097866743803024           103 
 .1097866743803024           103 
 .1097866743803024           103 
 .1097866743803024           103 
 .1097866743803024           103 
 .1097866743803024           103 
 .1097866743803024           103 
 .1097866743803024           103 
 .1097866743803024           103 
 .1097866743803024           103 
 .1097866743803024           103 
 .1097866743803024           103 
 .1647121757268906           103 
 .1647121757268906           103 
 .1647121757268906           103 
 .1647121757268906           103 
 .1647121757268906           104 
 .1647121757268906           103 
 .1647121757268906           103 
 .1647121757268906           104 
 .1647121757268906           103 
 .1647121757268906           104 
 .1647121757268906           103 
 .1647121757268906           103 
 .1647121757268906           104 
 .1647121757268906           103 
 .1647121757268906           103 
 .1647121757268906           103 
 .1647121757268906           103 
 .1647121757268906           103 
 .1647121757268906           104 
 .1647121757268906           104 
 .1647121757268906           103 
 .1647121757268906           103 
 .1647121757268906           103 
 .1647121757268906           103 
 .1647121757268906           103 
 .1647121757268906           103 
 .1647121757268906           104 
 .1647121757268906           104 
 .1647121757268906           103 
 .1647121757268906           103 
 .1647121757268906           104 
 .1647121757268906           103 
 .1647121757268906           102 
 .1647121757268906           104 
 .1647121757268906           103 
 .1647121757268906           104 
 .1647121757268906           103 
 .1647121757268906           104 
 .1647121757268906           104 
 .1647121757268906           103 
 .1647121757268906           103 
 .1647121757268906           103 
 .1647121757268906           103 
 .1647121757268906           103 
 .1647121757268906           103 
 .1647121757268906           104 
 .1647121757268906           104 
 .1647121757268906           104 
 .1647121757268906           103 
 .1647121757268906           103 
 .1647121757268906           104 
 .1647121757268906           103 
 .1647121757268906           103 
 .1647121757268906           104 
 .1647121757268906           103 
 .1647121757268906           103 
 .1647121757268906           103 
 .1647121757268906           104 
 .1647121757268906           103 
 .1647121757268906           104 
 .1647121757268906           103 
 .1647121757268906           103 
 .1647121757268906           103 
 .1647121757268906           103 
 .1647121757268906           103 
 .1647121757268906           104 
 .1647121757268906           103 
 .1647121757268906           103 
 .1647121757268906           103 
 .1647121757268906           103 
 .1647121757268906           103 
 .1647121757268906           103 
 .1647121757268906           103 
 .1647121757268906           103 
 .1647121757268906           103 
 .1647121757268906           103 
 .1647121757268906           103 
 .1647121757268906           102 
 .1647121757268906           103 
 .1647121757268906           103 
 .1647121757268906           103 
 .1647121757268906           103 
 .1647121757268906           103 
 .1647121757268906           103 
 .1647121757268906           103 
 .1647121757268906           104 
 .1647121757268906           104 
 .1647121757268906           103 
 .1647121757268906           103 
 .1647121757268906           102 
 .1647121757268906           103 
 .1647121757268906           103 
 .1647121757268906           103 
 .1647121757268906           103 
 .1647121757268906           103 
 .1647121757268906           103 
 .1647121757268906           103 
 .1647121757268906           103 
 .1647121757268906           103 
 .1647121757268906           103 
 .2196376621723175           103 
 .2196376621723175           102 
 .2196376621723175           103 
 .2196376621723175           103 
 .2196376621723175           103 
 .2196376621723175           103 
 .2196376621723175           103 
 .2196376621723175           103 
 .2196376621723175           102 
 .2196376621723175           103 
 .2196376621723175           103 
 .2196376621723175           103 
 .2196376621723175           103 
 .2196376621723175           103 
 .2196376621723175           103 
 .2196376621723175           103 
 .2196376621723175           103 
 .2196376621723175           103 
 .2196376621723175           103 
 .2196376621723175           103 
 .2196376621723175           103 
 .2196376621723175           103 
 .2196376621723175           103 
 .2196376621723175           103 
 .2196376621723175           103 
 .2196376621723175           103 
 .2196376621723175           103 
 .2196376621723175           103 
 .2196376621723175           103 
 .2196376621723175           103 
 .2196376621723175           103 
 .2196376621723175           103 
 .2196376621723175           103 
 .2196376621723175           103 
 .2196376621723175           103 
 .2196376621723175           103 
 .2196376621723175           103 
 .2196376621723175           103 
 .2196376621723175           103 
 .2196376621723175           103 
